"id","zip_type","zip","zip_complement","short_name","long_name","state_id:id","country_id:id"
168,10,1022,0,"Chavannes-Renens","Chavannes-près-Renens","res_country_state_ch_vd","base.ch"
169,20,1023,0,"Crissier","Crissier","res_country_state_ch_vd","base.ch"
170,10,1024,0,"Ecublens VD","Ecublens VD","res_country_state_ch_vd","base.ch"
171,10,1025,0,"St-Sulpice VD","St-Sulpice VD","res_country_state_ch_vd","base.ch"
173,30,1026,0,"Echandens-Denges","Echandens-Denges","res_country_state_ch_vd","base.ch"
174,10,1027,0,"Lonay","Lonay","res_country_state_ch_vd","base.ch"
175,10,1028,0,"Préverenges","Préverenges","res_country_state_ch_vd","base.ch"
178,10,1030,0,"Bussigny-Lausanne","Bussigny-près-Lausanne","res_country_state_ch_vd","base.ch"
179,10,1032,0,"Romanel-s-Lausanne","Romanel-sur-Lausanne","res_country_state_ch_vd","base.ch"
180,10,1033,0,"Cheseaux-Lausanne","Cheseaux-sur-Lausanne","res_country_state_ch_vd","base.ch"
182,10,1037,0,"Etagnières","Etagnières","res_country_state_ch_vd","base.ch"
183,10,1038,0,"Bercher","Bercher","res_country_state_ch_vd","base.ch"
185,10,1040,0,"Echallens","Echallens","res_country_state_ch_vd","base.ch"
191,20,1040,3,"St-Barthélemy VD","St-Barthélemy VD","res_country_state_ch_vd","base.ch"
192,20,1377,0,"Oulens-Echallens","Oulens-sous-Echallens","res_country_state_ch_vd","base.ch"
193,20,1042,4,"Bettens","Bettens","res_country_state_ch_vd","base.ch"
194,20,1040,2,"Villars-le-Terroir","Villars-le-Terroir","res_country_state_ch_vd","base.ch"
195,20,1417,2,"Epautheyres","Epautheyres","res_country_state_ch_vd","base.ch"
196,20,1041,21,"Dommartin","Dommartin","res_country_state_ch_vd","base.ch"
197,20,1063,4,"Peyres-Possens","Peyres-Possens","res_country_state_ch_vd","base.ch"
198,20,1063,3,"Boulens","Boulens","res_country_state_ch_vd","base.ch"
199,10,1041,31,"Poliez-le-Grand","Poliez-le-Grand","res_country_state_ch_vd","base.ch"
200,20,1041,32,"Poliez-Pittet","Poliez-Pittet","res_country_state_ch_vd","base.ch"
201,20,1041,33,"Bottens","Bottens","res_country_state_ch_vd","base.ch"
202,20,1053,2,"Bretigny-Morrens","Bretigny-sur-Morrens","res_country_state_ch_vd","base.ch"
205,20,1034,0,"Boussens","Boussens","res_country_state_ch_vd","base.ch"
206,20,1035,0,"Bournens","Bournens","res_country_state_ch_vd","base.ch"
207,10,1036,0,"Sullens","Sullens","res_country_state_ch_vd","base.ch"
208,10,1042,0,"Assens","Assens","res_country_state_ch_vd","base.ch"
209,20,1043,0,"Sugnens","Sugnens","res_country_state_ch_vd","base.ch"
210,20,1044,0,"Fey","Fey","res_country_state_ch_vd","base.ch"
211,20,1045,0,"Ogens","Ogens","res_country_state_ch_vd","base.ch"
212,20,1407,4,"Bioley-Magnoux","Bioley-Magnoux","res_country_state_ch_vd","base.ch"
213,20,1042,3,"Bioley-Orjulaz","Bioley-Orjulaz","res_country_state_ch_vd","base.ch"
214,10,1052,0,"Mont-sur-Lausanne","Le Mont-sur-Lausanne","res_country_state_ch_vd","base.ch"
215,10,1053,0,"Cugy VD","Cugy VD","res_country_state_ch_vd","base.ch"
216,10,1054,0,"Morrens VD","Morrens VD","res_country_state_ch_vd","base.ch"
217,10,1055,0,"Froideville","Froideville","res_country_state_ch_vd","base.ch"
219,10,1410,0,"Thierrens","Thierrens","res_country_state_ch_vd","base.ch"
221,10,1066,0,"Epalinges","Epalinges","res_country_state_ch_vd","base.ch"
222,10,1073,0,"Savigny","Savigny","res_country_state_ch_vd","base.ch"
223,10,1083,0,"Mézières VD","Mézières VD","res_country_state_ch_vd","base.ch"
224,10,1092,0,"Belmont-Lausanne","Belmont-sur-Lausanne","res_country_state_ch_vd","base.ch"
225,20,1093,0,"La Conversion","La Conversion","res_country_state_ch_vd","base.ch"
226,10,1094,0,"Paudex","Paudex","res_country_state_ch_vd","base.ch"
227,10,1095,0,"Lutry","Lutry","res_country_state_ch_vd","base.ch"
228,10,1096,0,"Cully","Cully","res_country_state_ch_vd","base.ch"
229,20,1097,0,"Riex","Riex","res_country_state_ch_vd","base.ch"
230,20,1098,0,"Epesses","Epesses","res_country_state_ch_vd","base.ch"
233,20,1058,0,"Villars-Tiercelin","Villars-Tiercelin","res_country_state_ch_vd","base.ch"
234,10,1059,0,"Peney-le-Jorat","Peney-le-Jorat","res_country_state_ch_vd","base.ch"
235,20,1061,0,"Villars-Mendraz","Villars-Mendraz","res_country_state_ch_vd","base.ch"
236,20,1062,0,"Sottens","Sottens","res_country_state_ch_vd","base.ch"
237,20,1063,0,"Chapelle-s-Moudon","Chapelle-sur-Moudon","res_country_state_ch_vd","base.ch"
238,20,1410,5,"St-Cierges","St-Cierges","res_country_state_ch_vd","base.ch"
239,20,1073,2,"Mollie-Margot","Mollie-Margot","res_country_state_ch_vd","base.ch"
240,20,1080,0,"Les Cullayes","Les Cullayes","res_country_state_ch_vd","base.ch"
241,10,1081,0,"Montpreveyres","Montpreveyres","res_country_state_ch_vd","base.ch"
242,20,1082,0,"Corcelles-le-Jorat","Corcelles-le-Jorat","res_country_state_ch_vd","base.ch"
243,20,1088,0,"Ropraz","Ropraz","res_country_state_ch_vd","base.ch"
244,10,1084,0,"Carrouge VD","Carrouge VD","res_country_state_ch_vd","base.ch"
245,20,1085,0,"Vulliens","Vulliens","res_country_state_ch_vd","base.ch"
246,20,1509,0,"Vucherens","Vucherens","res_country_state_ch_vd","base.ch"
247,20,1510,2,"Syens","Syens","res_country_state_ch_vd","base.ch"
248,20,1076,0,"Ferlens VD","Ferlens VD","res_country_state_ch_vd","base.ch"
249,10,1077,0,"Servion","Servion","res_country_state_ch_vd","base.ch"
250,20,1078,0,"Essertes","Essertes","res_country_state_ch_vd","base.ch"
251,20,1673,3,"Auboranges","Auboranges","res_country_state_ch_fr","base.ch"
254,20,1110,0,"Morges","Morges","res_country_state_ch_vd","base.ch"
255,30,1110,1,"Morges 1","Morges 1","res_country_state_ch_vd","base.ch"
256,30,1110,2,"Morges 2","Morges 2","res_country_state_ch_vd","base.ch"
259,10,1112,0,"Echichens","Echichens","res_country_state_ch_vd","base.ch"
260,20,1167,0,"Lussy-sur-Morges","Lussy-sur-Morges","res_country_state_ch_vd","base.ch"
261,10,1132,0,"Lully VD","Lully VD","res_country_state_ch_vd","base.ch"
262,10,1131,0,"Tolochenaz","Tolochenaz","res_country_state_ch_vd","base.ch"
263,20,1125,0,"Monnaz","Monnaz","res_country_state_ch_vd","base.ch"
264,20,1126,0,"Vaux-sur-Morges","Vaux-sur-Morges","res_country_state_ch_vd","base.ch"
265,20,1127,0,"Clarmont","Clarmont","res_country_state_ch_vd","base.ch"
266,20,1128,0,"Reverolle","Reverolle","res_country_state_ch_vd","base.ch"
267,20,1113,0,"St-Saphorin-Morges","St-Saphorin-sur-Morges","res_country_state_ch_vd","base.ch"
268,10,1114,0,"Colombier VD","Colombier VD","res_country_state_ch_vd","base.ch"
269,20,1115,0,"Vullierens","Vullierens","res_country_state_ch_vd","base.ch"
270,10,1116,0,"Cottens VD","Cottens VD","res_country_state_ch_vd","base.ch"
271,20,1117,0,"Grancy","Grancy","res_country_state_ch_vd","base.ch"
272,20,1304,4,"Senarclens","Senarclens","res_country_state_ch_vd","base.ch"
273,20,1121,0,"Bremblens","Bremblens","res_country_state_ch_vd","base.ch"
274,10,1122,0,"Romanel-sur-Morges","Romanel-sur-Morges","res_country_state_ch_vd","base.ch"
275,10,1123,0,"Aclens","Aclens","res_country_state_ch_vd","base.ch"
276,20,1124,0,"Gollion","Gollion","res_country_state_ch_vd","base.ch"
279,20,1134,0,"Vufflens-Château","Vufflens-le-Château","res_country_state_ch_vd","base.ch"
280,20,1135,0,"Denens","Denens","res_country_state_ch_vd","base.ch"
281,20,1136,0,"Bussy-Chardonney","Bussy-Chardonney","res_country_state_ch_vd","base.ch"
282,10,1169,0,"Yens","Yens","res_country_state_ch_vd","base.ch"
283,20,1168,0,"Villars-sous-Yens","Villars-sous-Yens","res_country_state_ch_vd","base.ch"
284,20,1144,0,"Ballens","Ballens","res_country_state_ch_vd","base.ch"
285,20,1149,0,"Berolle","Berolle","res_country_state_ch_vd","base.ch"
286,20,1146,0,"Mollens VD","Mollens VD","res_country_state_ch_vd","base.ch"
287,10,1147,0,"Montricher","Montricher","res_country_state_ch_vd","base.ch"
288,10,1142,0,"Pampigny","Pampigny","res_country_state_ch_vd","base.ch"
289,20,1141,0,"Sévery","Sévery","res_country_state_ch_vd","base.ch"
290,10,1143,0,"Apples","Apples","res_country_state_ch_vd","base.ch"
291,10,1145,0,"Bière","Bière","res_country_state_ch_vd","base.ch"
293,10,1148,0,"L'Isle","L'Isle","res_country_state_ch_vd","base.ch"
294,10,1162,0,"St-Prex","St-Prex","res_country_state_ch_vd","base.ch"
295,10,1163,0,"Etoy","Etoy","res_country_state_ch_vd","base.ch"
296,20,1164,0,"Buchillon","Buchillon","res_country_state_ch_vd","base.ch"
297,20,1165,0,"Allaman","Allaman","res_country_state_ch_vd","base.ch"
298,10,1166,0,"Perroy","Perroy","res_country_state_ch_vd","base.ch"
299,10,1170,0,"Aubonne","Aubonne","res_country_state_ch_vd","base.ch"
303,20,1172,0,"Bougy-Villars","Bougy-Villars","res_country_state_ch_vd","base.ch"
304,10,1173,0,"Féchy","Féchy","res_country_state_ch_vd","base.ch"
305,20,1174,0,"Montherod","Montherod","res_country_state_ch_vd","base.ch"
306,10,1175,0,"Lavigny","Lavigny","res_country_state_ch_vd","base.ch"
307,20,1176,0,"St-Livres","St-Livres","res_country_state_ch_vd","base.ch"
309,10,1180,0,"Rolle","Rolle","res_country_state_ch_vd","base.ch"
312,20,1182,0,"Gilly","Gilly","res_country_state_ch_vd","base.ch"
313,10,1183,0,"Bursins","Bursins","res_country_state_ch_vd","base.ch"
314,20,1184,1,"Vinzel","Vinzel","res_country_state_ch_vd","base.ch"
315,20,1184,0,"Luins","Luins","res_country_state_ch_vd","base.ch"
316,10,1185,0,"Mont-sur-Rolle","Mont-sur-Rolle","res_country_state_ch_vd","base.ch"
317,20,1186,0,"Essertines-Rolle","Essertines-sur-Rolle","res_country_state_ch_vd","base.ch"
318,20,1187,0,"St-Oyens","St-Oyens","res_country_state_ch_vd","base.ch"
319,20,1189,0,"Saubraz","Saubraz","res_country_state_ch_vd","base.ch"
320,10,1188,0,"Gimel","Gimel","res_country_state_ch_vd","base.ch"
322,30,1195,0,"Dully-Bursinel","Dully-Bursinel","res_country_state_ch_vd","base.ch"
323,10,1196,0,"Gland","Gland","res_country_state_ch_vd","base.ch"
324,10,1197,0,"Prangins","Prangins","res_country_state_ch_vd","base.ch"
329,20,1200,0,"Genève","Genève","res_country_state_ch_ge","base.ch"
330,80,1200,1,"Genève 1","Genève 1","res_country_state_ch_ge","base.ch"
331,80,1200,2,"Genève 2 Dépôt","Genève 2 Cornavin Dépôt","res_country_state_ch_ge","base.ch"
332,80,1200,3,"Genève 3","Genève 3","res_country_state_ch_ge","base.ch"
333,80,1200,4,"Genève 4","Genève 4","res_country_state_ch_ge","base.ch"
334,80,1200,5,"Genève 2 Transit","Genève 2 Transit","res_country_state_ch_ge","base.ch"
335,80,1200,6,"Genève 6","Genève 6","res_country_state_ch_ge","base.ch"
336,80,1200,7,"Genève 7","Genève 7","res_country_state_ch_ge","base.ch"
337,80,1200,8,"Genève 8","Genève 8","res_country_state_ch_ge","base.ch"
339,80,1200,11,"Genève 11","Genève 11","res_country_state_ch_ge","base.ch"
340,80,1200,12,"Genève 12","Genève 12","res_country_state_ch_ge","base.ch"
341,80,1200,13,"Genève 13","Genève 13","res_country_state_ch_ge","base.ch"
343,80,1200,17,"Genève 17","Genève 17","res_country_state_ch_ge","base.ch"
345,80,1200,19,"Genève 19","Genève 19","res_country_state_ch_ge","base.ch"
346,80,1200,20,"Genève 20","Genève 20","res_country_state_ch_ge","base.ch"
347,80,1200,21,"Genève 21","Genève 21","res_country_state_ch_ge","base.ch"
350,80,1200,26,"Genève 26","Genève 26","res_country_state_ch_ge","base.ch"
351,80,1200,28,"Genève 28 Balexert","Genève 28 Balexert","res_country_state_ch_ge","base.ch"
352,80,1200,50,"Genève (CLT)","Genève Centre logistique","res_country_state_ch_ge","base.ch"
356,80,1200,60,"Genève 2 Dist","Genève 2 Distribution","res_country_state_ch_ge","base.ch"
358,80,1200,70,"Genève Dist Ba","Genève Dist Ba","res_country_state_ch_ge","base.ch"
367,20,1201,0,"Genève","Genève","res_country_state_ch_ge","base.ch"
368,20,1202,0,"Genève","Genève","res_country_state_ch_ge","base.ch"
369,20,1203,0,"Genève","Genève","res_country_state_ch_ge","base.ch"
370,20,1204,0,"Genève","Genève","res_country_state_ch_ge","base.ch"
371,20,1205,0,"Genève","Genève","res_country_state_ch_ge","base.ch"
372,20,1206,0,"Genève","Genève","res_country_state_ch_ge","base.ch"
373,20,1207,0,"Genève","Genève","res_country_state_ch_ge","base.ch"
374,20,1208,0,"Genève","Genève","res_country_state_ch_ge","base.ch"
376,20,1209,0,"Genève","Genève","res_country_state_ch_ge","base.ch"
380,30,1211,1,"Genève 1","Genève 1","res_country_state_ch_ge","base.ch"
381,30,1211,2,"Genève 2","Genève 2","res_country_state_ch_ge","base.ch"
382,30,1211,3,"Genève 3","Genève 3","res_country_state_ch_ge","base.ch"
383,30,1211,4,"Genève 4","Genève 4","res_country_state_ch_ge","base.ch"
384,30,1211,6,"Genève 6","Genève 6","res_country_state_ch_ge","base.ch"
385,30,1211,7,"Genève 7","Genève 7","res_country_state_ch_ge","base.ch"
386,30,1211,8,"Genève 8","Genève 8","res_country_state_ch_ge","base.ch"
388,30,1211,10,"Genève 10","Genève 10","res_country_state_ch_ge","base.ch"
389,30,1211,11,"Genève 11","Genève 11","res_country_state_ch_ge","base.ch"
390,30,1211,12,"Genève 12","Genève 12","res_country_state_ch_ge","base.ch"
391,30,1211,13,"Genève 13","Genève 13","res_country_state_ch_ge","base.ch"
393,30,1211,17,"Genève 17","Genève 17","res_country_state_ch_ge","base.ch"
395,30,1211,19,"Genève 19","Genève 19","res_country_state_ch_ge","base.ch"
396,30,1211,20,"Genève 20","Genève 20","res_country_state_ch_ge","base.ch"
397,30,1211,21,"Genève 21","Genève 21","res_country_state_ch_ge","base.ch"
398,30,1211,22,"Genève 22","Genève 22","res_country_state_ch_ge","base.ch"
399,30,1211,23,"Genève 23","Genève 23","res_country_state_ch_ge","base.ch"
402,30,1211,26,"Genève 26","Genève 26","res_country_state_ch_ge","base.ch"
403,30,1211,27,"Genève 27","Genève 27","res_country_state_ch_ge","base.ch"
404,30,1211,28,"Genève 28","Genève 28","res_country_state_ch_ge","base.ch"
408,40,1211,65,"Genève 2 Swisscom","Genève 2 Swisscom","res_country_state_ch_ge","base.ch"
411,20,1212,0,"Grand-Lancy","Grand-Lancy","res_country_state_ch_ge","base.ch"
412,30,1212,1,"Grand-Lancy 1","Grand-Lancy 1","res_country_state_ch_ge","base.ch"
415,20,1213,0,"Petit-Lancy","Petit-Lancy","res_country_state_ch_ge","base.ch"
416,30,1213,1,"Petit-Lancy 1","Petit-Lancy 1","res_country_state_ch_ge","base.ch"
417,30,1213,2,"Petit-Lancy 2","Petit-Lancy 2","res_country_state_ch_ge","base.ch"
418,10,1213,3,"Onex","Onex","res_country_state_ch_ge","base.ch"
420,10,1214,0,"Vernier","Vernier","res_country_state_ch_ge","base.ch"
421,20,1215,0,"Genève","Genève 15 Aéroport","res_country_state_ch_ge","base.ch"
422,30,1215,68,"Genève 15 Dépôt","Genève 15 Aéroport Dépôt","res_country_state_ch_ge","base.ch"
423,10,1216,0,"Cointrin","Cointrin","res_country_state_ch_ge","base.ch"
424,20,1217,0,"Meyrin","Meyrin","res_country_state_ch_ge","base.ch"
425,30,1217,1,"Meyrin 1","Meyrin 1","res_country_state_ch_ge","base.ch"
426,30,1217,2,"Meyrin 2","Meyrin 2","res_country_state_ch_ge","base.ch"
428,10,1218,0,"Le Grand-Saconnex","Le Grand-Saconnex","res_country_state_ch_ge","base.ch"
429,10,1219,0,"Le Lignon","Le Lignon","res_country_state_ch_ge","base.ch"
430,10,1219,10,"Aïre","Aïre","res_country_state_ch_ge","base.ch"
432,10,1219,12,"Châtelaine","Châtelaine","res_country_state_ch_ge","base.ch"
435,20,1220,0,"Les Avanchets","Les Avanchets","res_country_state_ch_ge","base.ch"
436,10,1222,0,"Vésenaz","Vésenaz","res_country_state_ch_ge","base.ch"
438,10,1223,0,"Cologny","Cologny","res_country_state_ch_ge","base.ch"
439,10,1224,0,"Chêne-Bougeries","Chêne-Bougeries","res_country_state_ch_ge","base.ch"
440,10,1225,0,"Chêne-Bourg","Chêne-Bourg","res_country_state_ch_ge","base.ch"
442,10,1226,0,"Thônex","Thônex","res_country_state_ch_ge","base.ch"
443,10,1227,0,"Carouge GE","Carouge GE","res_country_state_ch_ge","base.ch"
444,20,1227,4,"Les Acacias","Les Acacias","res_country_state_ch_ge","base.ch"
447,10,1228,0,"Plan-les-Ouates","Plan-les-Ouates","res_country_state_ch_ge","base.ch"
448,10,1231,0,"Conches","Conches","res_country_state_ch_ge","base.ch"
449,10,1232,0,"Confignon","Confignon","res_country_state_ch_ge","base.ch"
450,10,1233,0,"Bernex","Bernex","res_country_state_ch_ge","base.ch"
452,10,1234,0,"Vessy","Vessy","res_country_state_ch_ge","base.ch"
453,10,1236,0,"Cartigny","Cartigny","res_country_state_ch_ge","base.ch"
454,10,1237,0,"Avully","Avully","res_country_state_ch_ge","base.ch"
455,10,1239,0,"Collex","Collex","res_country_state_ch_ge","base.ch"
456,10,1241,0,"Puplinge","Puplinge","res_country_state_ch_ge","base.ch"
457,10,1242,0,"Satigny","Satigny","res_country_state_ch_ge","base.ch"
458,20,1243,0,"Presinge","Presinge","res_country_state_ch_ge","base.ch"
459,20,1244,0,"Choulex","Choulex","res_country_state_ch_ge","base.ch"
460,10,1245,0,"Collonge-Bellerive","Collonge-Bellerive","res_country_state_ch_ge","base.ch"
461,10,1246,0,"Corsier GE","Corsier GE","res_country_state_ch_ge","base.ch"
462,10,1247,0,"Anières","Anières","res_country_state_ch_ge","base.ch"
463,10,1248,0,"Hermance","Hermance","res_country_state_ch_ge","base.ch"
464,20,1251,0,"Gy","Gy","res_country_state_ch_ge","base.ch"
465,10,1252,0,"Meinier","Meinier","res_country_state_ch_ge","base.ch"
466,10,1253,0,"Vandoeuvres","Vandoeuvres","res_country_state_ch_ge","base.ch"
467,10,1254,0,"Jussy","Jussy","res_country_state_ch_ge","base.ch"
468,10,1255,0,"Veyrier","Veyrier","res_country_state_ch_ge","base.ch"
469,10,1256,0,"Troinex","Troinex","res_country_state_ch_ge","base.ch"
470,10,1257,0,"La Croix-de-Rozon","La Croix-de-Rozon","res_country_state_ch_ge","base.ch"
471,10,1258,0,"Perly","Perly","res_country_state_ch_ge","base.ch"
472,20,1260,0,"Nyon","Nyon","res_country_state_ch_vd","base.ch"
473,80,1260,60,"Nyon 1 Dist","Nyon 1 Distribution","res_country_state_ch_vd","base.ch"
478,10,1277,0,"Borex","Borex","res_country_state_ch_vd","base.ch"
479,20,1278,0,"La Rippe","La Rippe","res_country_state_ch_vd","base.ch"
480,10,1279,0,"Chavannes-de-Bogis","Chavannes-de-Bogis","res_country_state_ch_vd","base.ch"
482,20,1274,3,"Grens","Grens","res_country_state_ch_vd","base.ch"
483,20,1275,0,"Chéserex","Chéserex","res_country_state_ch_vd","base.ch"
484,10,1276,0,"Gingins","Gingins","res_country_state_ch_vd","base.ch"
485,10,1270,0,"Trélex","Trélex","res_country_state_ch_vd","base.ch"
486,20,1271,0,"Givrins","Givrins","res_country_state_ch_vd","base.ch"
487,10,1272,0,"Genolier","Genolier","res_country_state_ch_vd","base.ch"
488,20,1273,2,"Le Muids","Le Muids","res_country_state_ch_vd","base.ch"
489,10,1273,0,"Arzier","Arzier","res_country_state_ch_vd","base.ch"
490,20,1268,2,"Burtigny","Burtigny","res_country_state_ch_vd","base.ch"
491,10,1261,32,"Marchissy","Marchissy","res_country_state_ch_vd","base.ch"
492,10,1261,33,"Le Vaud","Le Vaud","res_country_state_ch_vd","base.ch"
493,20,1269,0,"Bassins","Bassins","res_country_state_ch_vd","base.ch"
494,20,1261,35,"Longirod","Longirod","res_country_state_ch_vd","base.ch"
495,10,1188,2,"St-George","St-George","res_country_state_ch_vd","base.ch"
496,20,1262,0,"Eysins","Eysins","res_country_state_ch_vd","base.ch"
497,20,1263,0,"Crassier","Crassier","res_country_state_ch_vd","base.ch"
498,10,1264,0,"St-Cergue","St-Cergue","res_country_state_ch_vd","base.ch"
500,20,1265,0,"La Cure","La Cure","res_country_state_ch_vd","base.ch"
501,10,1266,0,"Duillier","Duillier","res_country_state_ch_vd","base.ch"
503,30,1267,0,"Vich-Coinsins","Vich-Coinsins","res_country_state_ch_vd","base.ch"
504,10,1268,0,"Begnins","Begnins","res_country_state_ch_vd","base.ch"
506,20,1281,0,"Russin","Russin","res_country_state_ch_ge","base.ch"
507,20,1283,1,"Dardagny","Dardagny","res_country_state_ch_ge","base.ch"
508,10,1283,0,"La Plaine","La Plaine","res_country_state_ch_ge","base.ch"
509,20,1284,0,"Chancy","Chancy","res_country_state_ch_ge","base.ch"
510,10,1285,0,"Athenaz (Avusy)","Athenaz (Avusy)","res_country_state_ch_ge","base.ch"
511,20,1286,0,"Soral","Soral","res_country_state_ch_ge","base.ch"
512,20,1287,0,"Laconnex","Laconnex","res_country_state_ch_ge","base.ch"
513,10,1288,0,"Aire-la-Ville","Aire-la-Ville","res_country_state_ch_ge","base.ch"
515,10,1290,0,"Versoix","Versoix","res_country_state_ch_ge","base.ch"
516,20,1291,0,"Commugny","Commugny","res_country_state_ch_vd","base.ch"
517,10,1292,0,"Chambésy","Chambésy","res_country_state_ch_ge","base.ch"
518,10,1293,0,"Bellevue","Bellevue","res_country_state_ch_ge","base.ch"
519,10,1294,0,"Genthod","Genthod","res_country_state_ch_ge","base.ch"
521,30,1295,0,"Mies-Tannay","Mies-Tannay","res_country_state_ch_vd","base.ch"
522,10,1296,0,"Coppet","Coppet","res_country_state_ch_vd","base.ch"
523,10,1297,0,"Founex","Founex","res_country_state_ch_vd","base.ch"
524,20,1298,0,"Céligny","Céligny","res_country_state_ch_ge","base.ch"
525,10,1299,0,"Crans-près-Céligny","Crans-près-Céligny","res_country_state_ch_vd","base.ch"
526,10,1302,0,"Vufflens-la-Ville","Vufflens-la-Ville","res_country_state_ch_vd","base.ch"
528,10,1304,0,"Cossonay-Ville","Cossonay-Ville","res_country_state_ch_vd","base.ch"
529,20,1304,2,"Dizy","Dizy","res_country_state_ch_vd","base.ch"
530,20,1307,0,"Lussery-Villars","Lussery-Villars","res_country_state_ch_vd","base.ch"
531,10,1305,0,"Penthalaz","Penthalaz","res_country_state_ch_vd","base.ch"
532,10,1315,0,"La Sarraz","La Sarraz","res_country_state_ch_vd","base.ch"
533,20,1317,0,"Orny","Orny","res_country_state_ch_vd","base.ch"
534,20,1316,0,"Chevilly","Chevilly","res_country_state_ch_vd","base.ch"
535,10,1337,0,"Vallorbe","Vallorbe","res_country_state_ch_vd","base.ch"
538,10,1338,0,"Ballaigues","Ballaigues","res_country_state_ch_vd","base.ch"
540,10,1341,0,"Orient","Orient","res_country_state_ch_vd","base.ch"
541,10,1346,0,"Les Bioux","Les Bioux","res_country_state_ch_vd","base.ch"
542,20,1344,0,"L'Abbaye","L'Abbaye","res_country_state_ch_vd","base.ch"
543,10,1342,0,"Le Pont","Le Pont","res_country_state_ch_vd","base.ch"
544,20,1343,0,"Les Charbonnières","Les Charbonnières","res_country_state_ch_vd","base.ch"
545,10,1345,0,"Le Lieu","Le Lieu","res_country_state_ch_vd","base.ch"
546,10,1347,0,"Le Sentier","Le Sentier","res_country_state_ch_vd","base.ch"
550,10,1348,0,"Le Brassus","Le Brassus","res_country_state_ch_vd","base.ch"
553,10,1306,0,"Daillens","Daillens","res_country_state_ch_vd","base.ch"
554,10,1303,0,"Penthaz","Penthaz","res_country_state_ch_vd","base.ch"
555,20,1308,0,"La Chaux-Cossonay","La Chaux (Cossonay)","res_country_state_ch_vd","base.ch"
556,20,1148,4,"Cuarnens","Cuarnens","res_country_state_ch_vd","base.ch"
557,20,1313,0,"Ferreyres","Ferreyres","res_country_state_ch_vd","base.ch"
558,20,1148,8,"Moiry VD","Moiry VD","res_country_state_ch_vd","base.ch"
559,20,1321,0,"Arnex-sur-Orbe","Arnex-sur-Orbe","res_country_state_ch_vd","base.ch"
560,10,1318,0,"Pompaples","Pompaples","res_country_state_ch_vd","base.ch"
561,10,1312,0,"Eclépens","Eclépens","res_country_state_ch_vd","base.ch"
562,20,1329,0,"Bretonnières","Bretonnières","res_country_state_ch_vd","base.ch"
563,20,1322,0,"Croy","Croy","res_country_state_ch_vd","base.ch"
564,10,1323,0,"Romainmôtier","Romainmôtier","res_country_state_ch_vd","base.ch"
565,20,1324,0,"Premier","Premier","res_country_state_ch_vd","base.ch"
566,10,1325,0,"Vaulion","Vaulion","res_country_state_ch_vd","base.ch"
567,20,1326,0,"Juriens","Juriens","res_country_state_ch_vd","base.ch"
568,20,1148,6,"La Praz","La Praz","res_country_state_ch_vd","base.ch"
569,20,1148,5,"Mont-la-Ville","Mont-la-Ville","res_country_state_ch_vd","base.ch"
571,10,1350,0,"Orbe","Orbe","res_country_state_ch_vd","base.ch"
574,20,1352,0,"Agiez","Agiez","res_country_state_ch_vd","base.ch"
575,20,1353,0,"Bofflens","Bofflens","res_country_state_ch_vd","base.ch"
576,20,1354,0,"Montcherand","Montcherand","res_country_state_ch_vd","base.ch"
577,10,1355,0,"L'Abergement","L'Abergement","res_country_state_ch_vd","base.ch"
578,20,1356,0,"Les Clées","Les Clées","res_country_state_ch_vd","base.ch"
579,20,1357,0,"Lignerolle","Lignerolle","res_country_state_ch_vd","base.ch"
580,20,1358,0,"Valeyres-Rances","Valeyres-sous-Rances","res_country_state_ch_vd","base.ch"
581,20,1439,0,"Rances","Rances","res_country_state_ch_vd","base.ch"
583,10,1373,0,"Chavornay","Chavornay","res_country_state_ch_vd","base.ch"
587,20,1372,0,"Bavois","Bavois","res_country_state_ch_vd","base.ch"
588,20,1374,0,"Corcelles-Chavorn","Corcelles-sur-Chavornay","res_country_state_ch_vd","base.ch"
589,20,1375,0,"Penthéréaz","Penthéréaz","res_country_state_ch_vd","base.ch"
590,10,1376,0,"Goumoens-la-Ville","Goumoens-la-Ville","res_country_state_ch_vd","base.ch"
592,20,1400,0,"Yverdon-les-Bains","Yverdon-les-Bains","res_country_state_ch_vd","base.ch"
593,80,1400,1,"Yverdon 1","Yverdon-les-Bains 1","res_country_state_ch_vd","base.ch"
594,30,1400,2,"Yverdon 2","Yverdon 2","res_country_state_ch_vd","base.ch"
595,30,1401,0,"Yverdon-les-Bains","Yverdon-les-Bains","res_country_state_ch_vd","base.ch"
607,20,1417,0,"Essertines-Yverdon","Essertines-sur-Yverdon","res_country_state_ch_vd","base.ch"
608,20,1416,0,"Pailly","Pailly","res_country_state_ch_vd","base.ch"
609,10,1418,0,"Vuarrens","Vuarrens","res_country_state_ch_vd","base.ch"
610,20,1420,0,"Fiez","Fiez","res_country_state_ch_vd","base.ch"
611,20,1421,0,"Fontaines-Grandson","Fontaines-sur-Grandson","res_country_state_ch_vd","base.ch"
612,10,1423,0,"Villars-Burquin","Villars-Burquin","res_country_state_ch_vd","base.ch"
613,20,1453,2,"Mauborget","Mauborget","res_country_state_ch_vd","base.ch"
614,20,1429,0,"Giez","Giez","res_country_state_ch_vd","base.ch"
615,20,1430,0,"Orges","Orges","res_country_state_ch_vd","base.ch"
